CDSCO Drug Name,FDA Drug Name,Similarity Score,Token Score,Ratio Score,Match Type,CDSCO Approval Date,FDA Approval Date,CDSCO Indication,FDA Indication
Zalcitabine film coated tablets (finished formulation),Zalcitabine,0.8423076923076923,100.0,34.92063492063492,Fuzzy,26/07/1993,19/06/1992,For the treatment of AIDS,Combination therapy with zidovudine is indicated for the treatment of adult patients with advanced HIV infection (CD4 count < 300) who have demonstrated malignant clinical or immunologic deterioration.
Temsirolimus Concentrate for Infusion for Injection 25mg/mlÂ ,Temsirolimus,0.8400000000000001,100.0,33.333333333333336,Fuzzy,15.12.10,30/05/2007,For the treatment of advanced renal cell carcinoma,Treatment of advanced renal cell carcinoma
Decitabine Injection 30mg/vial (Additional pack size),Decitabine,0.8392156862745098,100.0,32.786885245901644,Fuzzy,13.02.15,02/05/2006,"For treatment of patients with myelodysplastic syndromes (MDS) including previously treated and untreated, de novo and secondary MDS of all French-American-British subtypes(refractory anemia, refractory anemia with ringed sideroblasts, refractory anemia wÞ¡","for treatment of patients with myelodysplastic syndromes (MDS) including previously treated and untreated, de novo and secondary MDS of all French-American-British subtypes (refractory anemia, refractory anemia with ringed sideroblasts, refractory anemia with excess blasts, refractory anemia with excess blasts in transformation, and chronic myelomonocytic leukemia) and intermediate-1, intermediate-2, and high-risk International Prognostic Scoring System groups"
Cetrorelix acetate inj.,Sermorelin Acetate,0.8383838383838383,80.0,75.0,Fuzzy,22-03-2001,26/09/1997,By gynaecologists- prevention of premature ovulation in patients under going a controlled ovarian stimulation followed by oocyte picking and assisted reproductive techniques.,
Trabectedin powder for concentrate for solution for infusion,Trabectedin,0.8366666666666667,100.0,30.98591549295775,Fuzzy,01.04.09,23/10/2015,"For the treatment of patients with advanced soft tissue sarcoma, after failure of anthracyclines and ifosfamide, or who are unsuited to recieve these agents.",For the treatment of patients with unresectable or metastatic liposarcoma or leiomyosarcoma who received a prior anthracycline-containing regimen
Bosentan (as monohydrate) Tablets 62.5mg/125mg,Bosentan,0.8363636363636363,100.0,30.76923076923077,Fuzzy,23.06.09,05/09/2017,"For the treatment of pulmonary arterial hypertension (WHO Group I) in patients with WHO Class III or IV symptoms, to improve excercise ability and decrease the rate of clinical worsening.","Treatment of pulmonary arterial hypertension (PAH) (WHO Group 1) in pediatric patients aged 3 years and older with idiopathic or congenital PAH to improve pulmonary vascular resistance (PVR), which is expected to result in an improvement in exercise ability"
Pazopanib Tablet 200mg/400mg (additional indication),Pazopanib,0.836,100.0,30.508474576271183,Fuzzy,23.02.15,26/04/2012,For the treatment of patients with advanced Soft Tissue Sarcoma (STS) who have received prior chemotherapy.,Advanced soft tissue sarcoma (STS) who have received prior chemotherapy
Flecainide acetate,Mafenide Acetate,0.8347222222222223,82.35294117647058,82.35294117647058,Fuzzy,26/03/1993,05/06/1998,Antiarrhythamic,
"Pasireotide solution for injection 0.3mg/ml, 06mg/ml and 0.9mg/ml",Pasireotide,0.834375,100.0,29.333333333333332,Fuzzy,18.03.15,14/12/2012,"""For the treatment of adult patients with Cushingâ??s Disease for whom Pituitary surgery is not an option or has not been curative"".",Treatment of adult patients with Cushing's disease for whom pituitary surgery is not an option or has not been curative
"Daclizumab solution for infusion (finished formulation, import)",Daclizumab,0.8333333333333334,100.0,28.57142857142857,Fuzzy,12/10/2000,10/12/1997,"By hospital, nursing homes, institution only. For prophylaxis in acute organ rejection in patients receiving transplants.","Prophylaxis of acute organ rejection in patients receiving renal transplants, to be used as a part of an immunosuppressive regimen that includes cyclosporine and corticosteroids."
Carfilzomib sterile lyophilized powder for injection 60mg/vial (50ml vial),Carfilzomib,0.8305555555555555,100.0,26.506024096385538,Fuzzy,17.01.17,20/07/2012,Relapsed or refractory multiple myeloma i) Carfilzomib for injection is indicated in combination with dexamethasone or with lenalidomide plus dexamethasone for the treatment of patients with relapsed or refractory multiple myeloma who have received one Þ¡,Treatment of patients with multiple myeloma who have received at least two prior therapies including bortezomib and an immunomodulatory agent and have demonstrated disease progression on or within 60 days of completion of the last therapy.
Trifluridine Eye Drops 1% w/v,Trifluridine/Tipiracil,0.8301731601731601,70.58823529411765,56.00000000000001,Fuzzy,08.12.11,22/02/2019,For the treatment of primary keratoconjunctivitis and recurrent epithelial keratitis due to herpes simplex viruses type 1 and 2.,"LONSURF is indicated for the treatment of adult patients with metastatic gastric or gastroesophageal junction adenocarcinoma previously treated with at least two prior lines of chemotherapy that included a fluoropyrimidine, a platinum, either a taxane or irinotecan, and if appropriate, HER2/neu-targeted therapy."
Imatinib mesilate100/400mg tablets and 100 mg capsules (Additional indication),Imatinib,0.8210526315789474,100.0,19.047619047619047,Fuzzy,09.09.14,19/10/2006,Treatment of Paediatric patients with newly diagnosed Philadelphia chromosome positive acute Lymphoblastic Leukaemia (Ph+ALL) integrated with chemotherapy.,Treatment of adult patients with relapsed or refractory Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ALL)
Pirarubicin hcl inj.,Idarubicin Hcl For,0.814397103870788,75.67567567567568,75.67567567567568,Fuzzy,1991- May,27/09/1990,Anti cancer.,
Propafenone hydrochloride,Apomorphine Hydrochloride,0.813939393939394,76.0,76.0,Fuzzy,1986-November,03/02/2025,Anti arrhythmic agent- Indicated in the treatment of ventricular extra systoles supra ventricular tachycardia etc.,treatment of motor fluctuations in adults with advanced Parkinsons disease
Levamisole Hydrochloride,Levomethadyl Acetate Hydrochloride,0.8133541295306002,70.27027027027027,68.96551724137932,Fuzzy,1980-July,09/07/1993,,For the management of opiate dependence.
Dihydroxyacetone + alcohol,Dehydrated Alcohol,0.7899509803921568,76.19047619047619,76.19047619047619,Fuzzy,1971- October,21/06/2018,On prescription of a skin specialist only.,ABLYSINOL is indicated to induce controlled cardiac septal infarction to improve exercise capacity in adults with symptomatic hypertrophic obstructive cardiomyopathy who are not candidates for surgical myectomy.
Carbenoxolone Sodium,Cromolyn Sodium,0.7857692307692308,74.28571428571428,74.28571428571429,Fuzzy,1973-December,22/12/1989,Gastric ulcer,
Human interferon alfa-2b (reombinant) inj.,Interferon Alfa-2A (Recombinant),0.7769820218096081,84.05797101449275,81.15942028985508,Fuzzy,2/1/2001,21/11/1988,"By cancer specialists-for multiple myeloma, kaposis sarcoma in patients with AIDS, malignant melanoma, hairy cell leukemia, chronic myelogenous leukemia, laryngeal papilimatosis, condylomate accuminata, superficial and nodulocerative basal cell carcinoma.",
Betahistine hcl,Trientine Hcl,0.7689199689199689,71.42857142857143,71.42857142857143,Fuzzy,20-01-2000,08/11/1985,,
Oxolinic acid,Cholic Acid,0.7627557627557627,75.0,75.0,Fuzzy,1974-September,17/03/2015,Urinary antibacterial- For the treatment of acute & chronic urinary tract infections.,Treatment of bile acid synthesis disorders due to single enzyme defects
Tetanum & Diptheria Immunoglobin (Human),Anthrax Immune Globulin (Human),0.7578756917837377,58.46153846153846,73.84615384615385,Fuzzy,1977-October,24/03/2015,"Anti-tetanium activity -500IU, Anti-Diptheria activity 1000IU",Treatment of inhalational anthrax in adult and pediatric patients in combination with appropriate antibacterial drugs
Isoptin hydrochloride,Migalastat Hydrochloride,0.7412464985994398,76.47058823529412,75.55555555555556,Fuzzy,1974- September,10/08/2018,,GALAFOLD is indicated for the treatment of adults with a confirmed diagnosis of Fabry disease and an amenable galactosidase alpha gene (GLA) variant based on in vitro assay data
L-Asparaginase,Erwinia L-Asparaginase,0.735930735930736,100.0,77.77777777777779,Fuzzy,1973-May,18/11/2011,Anticancer,Treatment of patients with acute lymphoblastic leukemia (ALL) who have developed hypersensitivity to E. coli-derived asparaginase.
Mycophenolate sodium,Phenobarbital Sodium,0.7222222222222222,70.0,70.0,Fuzzy,5/12/2002,17/11/2022,For the prophylaxis of acute organ rejection and for the treatment of refractory organ rejection in patients receiving allogeneic renal transplants increased graft and patients survival receiving allogeneic cardiac transplants and used concomitantly with Þ¡,treatment of neonatal seizures in term and preterm infants
r-hu-coagulation factor VII (a) inj.,Coagulation Factor Ix (Human),0.7192760942760943,80.0,76.66666666666666,Fuzzy,14/01/2003,31/12/1990,Treatment of bleeding episodes and prevention of excessive bleeding associated with surgery in patients with inherited or acquired hemophilia with inhibitors to coagulation factor VIII or IX,
Ursodeoxycholic acid,Obeticholic Acid,0.7182692307692307,72.22222222222223,72.22222222222221,Fuzzy,12/4/2001,27/05/2016,Earlier strength approved was 150 mg.,"Treatment of primary biliary cholangitis (PBC) in combination with ursodeoxycholic acid (UDCA) in adults with an inadequate response to UDCA, or as monotherapy in adults unable to tolerate UDCA"
Heparinoid & Hyaluronidase,Efgartigimod Alfa And Hyaluronidase-Qvfc,0.7161616161616161,70.27027027027027,62.5,Fuzzy,1967- December,20/06/2023,"Thrombophlebitis, tendovaginitis, sprains etc.",treatment of generalized myasthenia gravis (gMG) in adult patients who are anti-acetylcholine receptor (AChR) antibody positive
Topotecan injection concentrate,Protein C Concentrate,0.7158474142345111,73.07692307692308,73.07692307692308,Fuzzy,15-06-1999,30/03/2007,Metastatic ovarian cancer after failure of first line chemotherapy.,Prevention and treatment of venous thrombosis and purpura fulminans
Duloxetine hcl enteric coated tablets,Cysteamine Enteric Coated,0.7072844272844273,71.7948717948718,61.29032258064516,Fuzzy,2/11/2004,30/04/2013,By psychiatrists- for the treatment of major depressive disorders in adults only.,PROCYSBI is indicated for the management of nephropathic cystinosis in adults and children ages 6 years and older.
Human recombinant granulocyte colony stimulating factor (Hu r GCSF) inj.,Coagulation Factor Ix (Recombinant); Coagulation Factor Ix (Recombinant),0.7021101764897143,70.58823529411765,54.41176470588236,Fuzzy,28-06-2001,26/06/2013,"For decreasing the severity of cytotoxic chemotherapy induced neutropenia, acceleration.","Adults with Hemophilia B for (1) control and prevention of bleeding episodes, (2) perioperative management, and (3) routine prophylaxis to prevent or reduce the frequency of bleeding episodes."
Niflumic acid,Carglumic Acid,0.6945054945054946,74.07407407407408,74.07407407407408,Fuzzy,1979-May,18/03/2010,,As an adjunctive therapy for the treatment of acute hyperammonemia due to the deficiency of the hepatic enzyme N-acetylglutamate synthase (NAGS) and as manitenance therapy for chronic hyperammonemia due to NAGS deficiency
Lipid Based Amphotericin-B Gel 0.1%,Liposomal Amphotericin B,0.6905228758169936,73.6842105263158,65.51724137931035,Fuzzy,05.02.10,11/08/1997,Indicated in the treatment of cutaneous and mucocutaneous mycotic infections caused by candida (Monilia) species.,Treatment of disseminated cryptococcosis including meningitis.
Carmustine (polifeprosan 20 with carmustine Implant (Wafer),Polifeprosan 20 With Carmustine,0.6899001536098309,100.0,71.26436781609196,Fuzzy,31.01.08,25/02/2003,1) In newly diagnosed high-grade malignant glioma patients as an adjunct to surgery and radiation. 2) In recurrent glioblastoma multiforme patients as an adjunct to surgery.,Expanding the indication to include patients with malignant glioma undergoing primary surgical resection.
Rabies vaccine inactivated (Verocell),"Japanese Encephalitis Vaccine, Inactivated, Adsorbed",0.6847004608294931,70.37037037037037,61.1764705882353,Fuzzy,1988-November,17/05/2013,Indicated for treatment after exposure to rabies and for pre-exposure prophylaxis.,IXIARO is a vaccine indicated for the prevention of disease caused by Japanese encephalitis virus (JEV). IXIARO is approved for use in individuals 2 months of age and older.
Gonadorelin (6-D-Phe) 0.05mg/ml solution for injection (Veterinary),Gonadorelin Acetate,0.6758563074352549,73.33333333333333,39.02439024390244,Fuzzy,15.06.16,10/10/1989,Control and induction prodecude in cattle and pig reproduction. Therapy of ovarian infertility disorders or dysfunctions of the reproductive organs in cattle and horses.,
Sodium Chloride IP + Sodium Acetate NF + Calcium Chloride USP + Magnesium Chloride BP + Potassium Chloride IP,"Sodium Sulfate, Potassium Sulfate, And Magnesium Sulfate",0.6614642189842567,81.25,47.74193548387097,Fuzzy,1978-November,05/08/2020,,for cleansing of the colon as a preparation for colonoscopy in adult and pediatric patients 12 years of age and older
Sterile Solution for Peritoneal Dialysis,Sterile Talc,0.6611111111111111,73.6842105263158,42.307692307692314,Fuzzy,18.04.12,01/05/2017,As Nutritional supplements for malnourished renal failure patients (Albumin concentration lower than 35 g/litre) being maintained on peritoneal dialysis.,Steritalc is indicated in adults to decrease the recurrence of pneumothorax.
Concentrated potassium chloride inj.,Potassium Iodide,0.6553571428571429,72.0,54.90196078431373,Fuzzy,29-04-2002,12/01/2005,For treatment of potassium deficiency states when oral replacement is not feasible.,For use as a thyroid blocking agent in pediatric patients exposed to radiactive iodine
r-human interferon beta 1a soln for inj.,Interferon Beta-1A,0.6538461538461539,100.0,63.1578947368421,Fuzzy,18-01-2002,17/05/1996,For treatment of patients with relapsing/remitting multiple sclerosis ch characterised by at least 2 recurrent attacks with neurological symptoms over the preceding 2 years.,Treatment of relapsing forms of multiple sclerosis to slow the accumulation of physical disability and decrease the frequency of clinical exacerbations.
Zanamavir inhalation powder 5mg/blister (Additional Indication),Treprostinil Inhalation Powder,0.6531059606808617,72.34042553191489,43.956043956043956,Fuzzy,22.01.08,23/05/2022,For prophylaxes and treatment of both influenza A & B in adults and children (greater than or equal to 5 years),Treatment of pulmonary arterial hypertension (PAH; WHO Group 1) to improve exercise ability
