CDSCO Drug Name,FDA Drug Name,Similarity Score,Token Score,Ratio Score,Match Type,CDSCO Approval Date,FDA Approval Date,CDSCO Indication,FDA Indication
PEG-interferon alfa-2a,peginterferon alfa-2b,0.8743434343434343,79.06976744186046,93.02325581395348,Fuzzy,3/13/2003,4/9/08,"Treatment of multiple myeloma, Kaposi's sarcoma, hairy cell leukemia, CML, chronic active hepatitis B and C",Treatment of malignant melanoma stages IIb through IV.
"Rifampicin, isoniazid, piperine","Rifampin, isoniazid, pyrazinamide",0.8697041156840934,80.0,80.0,Fuzzy,12/11/2008,9/12/85,Treatment of pulmonary tuberculosis in adults,For the short-course treatment of tuberculosis.
Irinotecan,irinotecan liposome injection,0.8689655172413794,100.0,51.28205128205128,Fuzzy,5/23/1997,7/21/11,Treatment of colorectal cancer,Treatment of pancreatic cancer
"Tinidazole, Diloxanide furoate",tinidazole,0.8689655172413794,100.0,51.28205128205128,Fuzzy,9/1/1984,4/18/02,Treatment of amoebiasis and protozoal infections,Treatment of giardiasis
Zinc,Zinc acetate,0.8666666666666666,100.0,50.0,Fuzzy,10/10/2005,11/6/85,Treatment of acute diarrhea in children as adjunct to oral rehydration,Treatment of Wilson's disease.
Dexamethasone sodium metasulphobenzoate,dexamethasone,0.8666666666666666,100.0,50.0,Fuzzy,4/1/1962,3/26/18,"Corticosteroid, anti-inflammatory",Treatment of multiple myeloma (MM)
"Budesonide, Formoterol fumarate",budesonide,0.8666666666666666,100.0,50.0,Fuzzy,11/21/2011,5/17/10,Treatment of asthma where corticosteroid and long-acting beta agonist combination is appropriate,To slow the progression of immunoglobulin A nephropathy & delay kidney failure in patients affected by the disease.
Emtricitabine,emtricitabine and tenofovir alafenamide,0.8666666666666666,100.0,50.0,Fuzzy,6/9/2005,6/6/17,Treatment of HIV in adults,Treatment of HIV-1 infection in pediatric patients under 12 years of age
Memantine hydrochloride,Cysteamine hydrochloride,0.8658557625948932,80.85106382978724,80.85106382978724,Fuzzy,9/6/2010,8/19/97,Treatment of moderate to severe Alzheimer's disease,Treatment of corneal cystine crystal accumulation in cystinosis patients.
Mesalamine,mesalamine; 5-aminosalicylic acid,0.8625,100.0,47.61904761904761,Fuzzy,3/30/2009,2/27/08,Treatment of mild to moderate ulcerative colitis,Treatment of ulcerative colitis in pediatric patients (revised indication 10/21/2010).
Tenofovir disoproxil fumarate,tenofovir,0.8620689655172413,100.0,47.36842105263158,Fuzzy,6/19/2009,3/17/09,Treatment of chronic hepatitis B in adults,Treatment of pediatric HIV infection.
"Clonidine, Hydrochlorothiazide",Clonidine,0.8620689655172413,100.0,47.36842105263158,Fuzzy,7/1/1975,1/24/89,Treatment of hypertension,"For continous epidural administration as adjunctive therapy with intraspinal opiates for the treatment of pain in cancer patients tolerant to, or unresponsive to, intraspinal opiates."
Buprenorphine,buprenorphine in combination with naloxone,0.8619047619047618,100.0,47.27272727272728,Fuzzy,9/3/2009,10/27/94,Treatment of severe opioid-responsive pain not controlled by non-opioid analgesics; for hospital supply only,Treatment of opiate addiction in opiate users
Daunorubicin,Daunorubicin citrate liposome injection,0.8615384615384615,100.0,47.05882352941176,Fuzzy,12/1/1972,5/14/93,Anticancer agent,Treatment of patients with advanced HIV-associated Kaposi's sarcoma.
Collagenase,collagenase clostridium histolyticum,0.861111111111111,100.0,46.808510638297875,Fuzzy,5/5/1994,5/23/96,Debridement of chronic dermal lesions and severe burns,Treatment of advanced (involutional or residual stage) Dupuytren's disease
"Artesunate, Sulfadoxine, Pyrimethamine",artesunate,0.8555555555555555,100.0,43.47826086956522,Fuzzy,8/1/2007,3/28/06,As approved,Immediate treatment of malaria
"Tenofovir, Emtricitabine, Efavirenz",tenofovir,0.8545454545454545,100.0,42.85714285714286,Fuzzy,8/1/2006,3/17/09,Treatment of HIV-1 infection in adults,Treatment of pediatric HIV infection.
"Artesunate, Sulphadoxine, Pyrimethamine",artesunate,0.854054054054054,100.0,42.553191489361694,Fuzzy,4/5/2010,3/28/06,,Immediate treatment of malaria
"Artesunate, Pyrimethamine, Sulphadoxine",artesunate,0.854054054054054,100.0,42.553191489361694,Fuzzy,5/28/2010,3/28/06,Additional strength,Immediate treatment of malaria
Xylazine hydrochloride,Cysteamine hydrochloride,0.8500132908027646,82.6086956521739,82.6086956521739,Fuzzy,11/1/1990,8/19/97,"Sedative, analgesic, and muscle relaxant for horses, dogs, and cattle",Treatment of corneal cystine crystal accumulation in cystinosis patients.
L-lysine hydrochloride,Cysteamine hydrochloride,0.8500132908027646,82.6086956521739,82.6086956521739,Fuzzy,12/3/2007,8/19/97,Treatment of wounds of various etiology,Treatment of corneal cystine crystal accumulation in cystinosis patients.
Ritonavir,Ritonavir powder for oral suspension,0.85,100.0,40.0,Fuzzy,8/9/1997,1/11/17,Treatment of advanced HIV infection by specialist,Use with other antiretroviral agents for the treatment of pediatric HIV-1 infection
Duloxetine hydrochloride,bendamustine hydrochloride,0.8466117216117216,80.0,80.0,Fuzzy,11/2/2004,11/26/13,Treatment of major depressive disorders in adults,"Treatment of Follicular Lymphoma, Small Lymphocytic Lymphoma, Lymphoplasmacytic Lymphoma, Splenic Marginal Zone Lymphoma, Extranodal Marginal Zone B-cell Lymphoma of Mucosa-Associated Lymphoma Tissue (MALT), and Nodal Marginal Zone Lymphoma (Collectively Indolent B-cell Non-Hodgkin's Lymphoma)"
"Tenofovir fumarate, Lamivudine, Efavirenz",tenofovir,0.8461538461538461,100.0,37.5,Fuzzy,7/23/2008,3/17/09,Treatment of HIV infection in adults,Treatment of pediatric HIV infection.
"Tenofovir disoproxil fumarate, lamivudine",tenofovir,0.845,100.0,36.73469387755102,Fuzzy,1/7/2008,3/17/09,Treatment of HIV infection in adults,Treatment of pediatric HIV infection.
"Tenofovir disoproxil, Lamivudine, Nevirapine",tenofovir,0.8428571428571429,100.0,35.29411764705882,Fuzzy,6/23/2010,3/17/09,Treatment of HIV infection in adults,Treatment of pediatric HIV infection.
"Tenofovir disoproxil fumarate, Emtricitabine",tenofovir,0.8418604651162791,100.0,34.61538461538461,Fuzzy,8/7/2006,3/17/09,Treatment of HIV-1 infection in adults,Treatment of pediatric HIV infection.
"Tenofovir disoproxil fumarate, Lamivudine, Efavirenz",tenofovir,0.836,100.0,30.508474576271183,Fuzzy,7/18/2008,3/17/09,,Treatment of pediatric HIV infection.
Mianserin hydrochloride,Amantadine hydrochloride,0.8342995169082125,80.85106382978724,80.85106382978724,Fuzzy,8/1/1985,4/9/15,"Treatment of depression, anxiety, agitation, and insomnia associated with depressive illness",Treatment of levodopa-induced dyskinesia
Articaine hydrochloride,Cysteamine hydrochloride,0.8342995169082125,80.85106382978724,80.85106382978724,Fuzzy,8/1/1986,8/19/97,"Local anesthesia for spinal infiltration, dental surgery, and epidural use",Treatment of corneal cystine crystal accumulation in cystinosis patients.
Icodextrin,Icodextrin 7.5% with Electrolytes Peritoneal Dialysis Solution,0.8327868852459016,100.0,28.169014084507037,Fuzzy,6/8/2006,7/18/97,Peritoneal dialysis for renal failure,Treatment of those patients having end stage renal disease and requiring peritoneal dialysis treatment.
Buspirone hydrochloride,bendamustine hydrochloride,0.831638795986622,81.63265306122449,81.63265306122449,Fuzzy,10/1/1990,11/26/13,Treatment of anxiety and tension states,"Treatment of Follicular Lymphoma, Small Lymphocytic Lymphoma, Lymphoplasmacytic Lymphoma, Splenic Marginal Zone Lymphoma, Extranodal Marginal Zone B-cell Lymphoma of Mucosa-Associated Lymphoma Tissue (MALT), and Nodal Marginal Zone Lymphoma (Collectively Indolent B-cell Non-Hodgkin's Lymphoma)"
"Caffeine, Ergotamine tartrate, Analgin, Trifluperazine",Caffeine,0.8313725490196079,100.0,27.118644067796616,Fuzzy,3/1/1976,9/20/88,"Poison E, H & Z drug",Treatment of apnea of prematurity.
Atomoxetine hydrochloride,Amantadine hydrochloride,0.8300000000000001,81.63265306122449,81.63265306122449,Fuzzy,11/9/2004,4/9/15,Treatment of attention deficit hyperactivity disorders (by psychiatrist),Treatment of levodopa-induced dyskinesia
"Tenofovir disoproxil fumarate, emtricitabine, atazanavir, ritonavir",tenofovir,0.828125,100.0,24.65753424657534,Fuzzy,8/23/2011,3/17/09,Treatment of HIV infection in adults,Treatment of pediatric HIV infection.
Dobutamine hydrochloride,Cysteamine hydrochloride,0.8222222222222223,83.33333333333333,83.33333333333334,Fuzzy,10/4/1993,8/19/97,Inotropic support in cardiac decompensation from organic disease or cardiac surgery,Treatment of corneal cystine crystal accumulation in cystinosis patients.
Tetramisole hydrochloride,Cysteamine hydrochloride,0.7938888888888888,81.63265306122449,81.63265306122449,Fuzzy,7/1/1973,8/19/97,,Treatment of corneal cystine crystal accumulation in cystinosis patients.
Bromhexine hydrochloride,apomorphine hydrochloride,0.7938888888888888,81.63265306122449,81.63265306122449,Fuzzy,9/1/1979,4/22/93,Mucolytic for bronchitis and conditions involving troublesome sputum,Treatment of the on-off fluctuations associated with late-stage Parkinson's disease.
Human interferon alfa-2b,Interferon alfa-2a,0.7870370370370371,90.9090909090909,80.95238095238095,Fuzzy,1/2/2001,6/6/89,"Treatment of multiple myeloma, Kaposi's sarcoma in AIDS, malignant melanoma, hairy cell leukemia, chronic myelogenous leukemia, laryngeal papillomatosis, condylomata acuminata, basal cell carcinoma",Treatment of chronic myelogenous leukemia.
Sevelamer hydrochloride,Cysteamine hydrochloride,0.784865242817188,80.85106382978724,80.85106382978724,Fuzzy,7/10/2007,8/19/97,Control of serum phosphorus in patients with chronic kidney disease on hemodialysis,Treatment of corneal cystine crystal accumulation in cystinosis patients.
Nicardipine hydrochloride,apomorphine hydrochloride,0.7833333333333333,80.0,80.0,Fuzzy,10/27/1993,4/22/93,Treatment of hypertension and chronic stable angina,Treatment of the on-off fluctuations associated with late-stage Parkinson's disease.
Amitriptyline hydrochloride,apomorphine hydrochloride,0.7710476190476192,80.76923076923077,80.76923076923077,Fuzzy,8/1/1962,4/22/93,Anti-depressant,Treatment of the on-off fluctuations associated with late-stage Parkinson's disease.
Salicylic acid,Aminosalicylic acid,0.7694235588972432,84.84848484848484,84.84848484848484,Fuzzy,1/28/2008,2/19/92,Treatment of acne vulgaris,Treatment of tuberculosis infections
Morphazinamide hydrochloride,apomorphine hydrochloride,0.7688819875776397,83.01886792452831,83.01886792452831,Fuzzy,7/1/1967,4/22/93,"Antituberculosis drug, pulmonary tuberculosis",Treatment of the on-off fluctuations associated with late-stage Parkinson's disease.
Acotiamide hydrochloride,Cysteamine hydrochloride,0.7555555555555555,83.33333333333333,83.33333333333334,Fuzzy,7/6/2016,8/19/97,"Treatment of bloating after meals, epigastric bloating, early satiety in functional dyspepsia",Treatment of corneal cystine crystal accumulation in cystinosis patients.
Lidocaine hydrochloride,Cysteamine hydrochloride,0.7497775235189422,80.85106382978724,80.85106382978724,Fuzzy,7/30/2010,8/19/97,Ocular surface anaesthesia during ophthalmologic procedures,Treatment of corneal cystine crystal accumulation in cystinosis patients.
"Ethamsylate, Tranexamic acid",tranexamic acid,0.7407407407407408,100.0,71.42857142857143,Fuzzy,12/29/2004,12/3/85,"Treatment of abnormal blood loss due to menorrhagia, local fibrinolysis, intra/postoperative hemorrhage","For use in patients with congenital coagulopathies undergoing surgical procedures, e.g. dental extractions"
r-hu-Coagulation factor VIIa,Coagulation factor IX,0.7388888888888889,92.3076923076923,81.63265306122449,Fuzzy,1/14/2003,6/27/89,Treatment and prevention of bleeding in hemophilia patients with inhibitors,Replacement treatment and prophylaxis of the hemorrhagic complications of hemophilia B.
"Timolol, Pilocarpine",Pilocarpine,0.7384370015948963,100.0,73.33333333333334,Fuzzy,1/25/2000,9/24/90,Reduction of intraocular pressure in open angle glaucoma or ocular hypertension,Treatment of xerostomia induced by radiation therapy for head and neck cancer.
L-asparaginase,Erwinia L-asparaginase,0.735930735930736,100.0,77.77777777777779,Fuzzy,5/1/1973,7/30/86,Anticancer agent,Treatment of acute lymphocytic leukemia.
Nicotinamide hydrochloride,Cysteamine hydrochloride,0.7355006105006106,80.0,80.0,Fuzzy,9/1/1962,8/19/97,B-complex vitamin,Treatment of corneal cystine crystal accumulation in cystinosis patients.
Naloxone hydrochloride,apomorphine hydrochloride,0.7341945773524721,80.85106382978724,80.85106382978724,Fuzzy,7/28/1992,4/22/93,"Complete or partial reversal of narcotic depression, including respiratory depression, induced by opioids",Treatment of the on-off fluctuations associated with late-stage Parkinson's disease.
r-human interferon beta 1a,Interferon beta-1a,0.7307692307692308,100.0,81.81818181818181,Fuzzy,1/18/2002,12/16/91,Treatment of relapsing/remitting multiple sclerosis,Treatment of multiple sclerosis.
Protriptyline hydrochloride,apomorphine hydrochloride,0.7297354497354497,80.76923076923077,80.76923076923077,Fuzzy,6/1/1969,4/22/93,Treatment of depression,Treatment of the on-off fluctuations associated with late-stage Parkinson's disease.
"Aspirin, Rosuvastatin",rosuvastatin,0.7277777777777779,100.0,75.0,Fuzzy,3/30/2011,2/14/14,"Treatment of dyslipidemia with risk of MI, stroke, or peripheral vascular disease",For the treatment of pediatric homozygous familial hypercholesterolemia
Isoptin hydrochloride,Cysteamine hydrochloride,0.720899470899471,80.0,80.0,Fuzzy,9/1/1974,8/19/97,,Treatment of corneal cystine crystal accumulation in cystinosis patients.
Fexofenadine hydrochloride,Amantadine hydrochloride,0.7008547008547009,80.0,80.0,Fuzzy,9/16/1998,4/9/15,Relief of symptoms of seasonal allergic rhinitis and chronic idiopathic urticaria in adults,Treatment of levodopa-induced dyskinesia
